gpu_energy,time,instruction_dataset_index,run,question_tokens,response_tokens,quantization,quantization_object,model,toech_memory_allocated
183.4969999999957,5.185560464859009,91.0,1.0,72.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
189.35800000000012,5.26362156867981,92.0,1.0,123.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
179.72200000000157,5.1287055015563965,93.0,1.0,36.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
158.26699999999985,4.329526901245117,94.0,1.0,37.0,245.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
184.3550000000032,5.201171159744263,95.0,1.0,83.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
49.62700000000041,1.2803120613098145,96.0,1.0,106.0,91.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
22.6339999999982,0.6489768028259277,97.0,1.0,164.0,58.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
187.1999999999971,5.286630868911743,98.0,1.0,131.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
50.67799999999989,1.2685794830322266,99.0,1.0,120.0,90.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
181.18700000000536,5.160121917724609,0.0,2.0,56.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
73.63899999999558,1.9731523990631104,1.0,2.0,95.0,126.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
6.546000000002096,0.0522413253784179,2.0,2.0,42.0,30.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
179.25600000000122,5.145923376083374,3.0,2.0,46.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
70.33000000000175,1.9288334846496584,4.0,2.0,113.0,123.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
74.93000000000029,2.0718510150909424,5.0,2.0,90.0,131.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
187.47799999999552,5.135674953460693,6.0,2.0,38.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
180.23300000000012,5.173015117645264,7.0,2.0,64.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
112.41100000000006,3.0548126697540283,8.0,2.0,38.0,182.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
181.73300000000012,5.140268564224243,9.0,2.0,42.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
